Reading,seconds_from_UTC_00:00:00],Lon[deg],Lat[deg],CV-0.5m,IV-0.5m
4121,74810.849,-105.07602533,39.01808351,-16.289,-0.651
4122,74811.034,-105.07602631,39.01808218,-15.312,-0.612
4123,74811.247,-105.07602719,39.01808016,-15.898,-0.675
4124,74811.443,-105.07602801,39.01807829,-16.172,-0.692
4125,74811.640,-105.07602883,39.01807642,-16.758,-0.638
4126,74811.853,-105.07602972,39.01807440,-15.312,-0.654
4127,74812.041,-105.07603060,39.01807274,-15.039,-0.688
4128,74812.189,-105.07603160,39.01807180,-14.219,-0.631
4129,74812.352,-105.07603268,39.01807077,-14.062,-0.690
4130,74812.527,-105.07603385,39.01806966,-14.141,-0.734
4131,74812.689,-105.07603493,39.01806864,-15.898,-0.686
4132,74812.851,-105.07603601,39.01806761,-14.961,-0.624
4133,74813.018,-105.07603718,39.01806654,-15.000,-0.639
4134,74813.259,-105.07603963,39.01806486,-13.867,-0.668
4135,74813.463,-105.07604170,39.01806343,-13.008,-0.725
4136,74813.686,-105.07604397,39.01806187,-14.062,-0.797
4137,74813.907,-105.07604623,39.01806031,-15.898,-0.762
4138,74814.125,-105.07604842,39.01805842,-15.039,-0.701
4139,74814.313,-105.07605030,39.01805654,-14.648,-0.690
4140,74814.500,-105.07605217,39.01805467,-13.633,-0.661
4141,74814.704,-105.07605421,39.01805263,-13.477,-0.691
4142,74814.891,-105.07605608,39.01805076,-14.727,-0.768
4143,74815.064,-105.07605791,39.01804908,-16.445,-0.733
4144,74815.254,-105.07606013,39.01804734,-16.211,-0.683
4145,74815.461,-105.07606254,39.01804544,-16.328,-0.703
4146,74815.651,-105.07606476,39.01804370,-14.297,-0.674
4147,74815.857,-105.07606716,39.01804181,-13.945,-0.722
4148,74816.047,-105.07606926,39.01803998,-15.781,-0.688
4149,74816.234,-105.07607098,39.01803793,-16.680,-0.699
4150,74816.406,-105.07607255,39.01803603,-16.289,-0.738
4151,74816.609,-105.07607442,39.01803380,-16.328,-0.720
4152,74816.797,-105.07607614,39.01803173,-16.016,-0.663
4153,74816.984,-105.07607785,39.01802968,-16.133,-0.671
4154,74817.151,-105.07607918,39.01802792,-17.773,-0.626
4155,74817.329,-105.07608058,39.01802605,-16.602,-0.599
4156,74817.493,-105.07608186,39.01802432,-15.117,-0.653
4157,74817.644,-105.07608304,39.01802274,-13.242,-0.669
4158,74817.809,-105.07608434,39.01802101,-12.891,-0.691
4159,74817.987,-105.07608573,39.01801914,-13.867,-0.757
4160,74818.200,-105.07608693,39.01801700,-15.820,-0.749
4161,74818.436,-105.07608823,39.01801464,-16.445,-0.735
4162,74818.655,-105.07608943,39.01801245,-16.055,-0.765
4163,74818.872,-105.07609063,39.01801028,-15.898,-0.744
4164,74819.094,-105.07609196,39.01800822,-15.703,-0.738
4165,74819.265,-105.07609310,39.01800679,-15.195,-0.815
4166,74819.453,-105.07609435,39.01800522,-16.445,-0.773
4167,74819.656,-105.07609571,39.01800353,-16.406,-0.720
4168,74819.844,-105.07609696,39.01800197,-16.680,-0.755
4169,74820.031,-105.07609824,39.01800037,-15.742,-0.752
4170,74820.216,-105.07609973,39.01799858,-15.547,-0.783
4171,74820.416,-105.07610133,39.01799665,-15.625,-0.819
4172,74820.585,-105.07610268,39.01799501,-16.836,-0.798
4173,74820.769,-105.07610416,39.01799323,-16.953,-0.764
4174,74820.955,-105.07610564,39.01799144,-16.992,-0.786
4175,74821.143,-105.07610710,39.01798983,-15.430,-0.788
4176,74821.349,-105.07610868,39.01798815,-14.961,-0.795
4177,74821.540,-105.07611014,39.01798659,-14.688,-0.770
4178,74821.730,-105.07611160,39.01798504,-16.172,-0.715
4179,74821.921,-105.07611306,39.01798348,-15.703,-0.706
4180,74822.096,-105.07611434,39.01798210,-16.289,-0.758
4181,74822.261,-105.07611549,39.01798084,-16.367,-0.750
4182,74822.425,-105.07611664,39.01797958,-16.094,-0.778
4183,74822.603,-105.07611789,39.01797821,-16.562,-0.808
4184,74822.768,-105.07611904,39.01797695,-17.305,-0.808
4185,74822.932,-105.07612019,39.01797569,-16.211,-0.814
4186,74823.145,-105.07612178,39.01797413,-16.406,-0.862
4187,74823.345,-105.07612331,39.01797269,-16.406,-0.857
4188,74823.581,-105.07612512,39.01797100,-15.352,-0.892
4189,74823.800,-105.07612680,39.01796943,-15.625,-0.897
4190,74824.015,-105.07612846,39.01796788,-16.797,-0.865
4191,74824.200,-105.07613000,39.01796640,-16.641,-0.837
4192,74824.400,-105.07613167,39.01796480,-17.031,-0.865
4193,74824.585,-105.07613321,39.01796332,-16.289,-0.841
4194,74824.754,-105.07613461,39.01796197,-15.312,-0.856
4195,74824.955,-105.07613629,39.01796036,-15.625,-0.881
4196,74825.143,-105.07613755,39.01795881,-17.109,-0.866
4197,74825.334,-105.07613873,39.01795722,-17.070,-0.845
4198,74825.524,-105.07613990,39.01795563,-16.758,-0.848
4199,74825.730,-105.07614117,39.01795392,-16.719,-0.869
4200,74825.921,-105.07614235,39.01795233,-15.586,-0.872
4201,74826.109,-105.07614332,39.01795056,-14.141,-0.890
4202,74826.281,-105.07614410,39.01794881,-15.156,-0.832
4203,74826.484,-105.07614501,39.01794675,-15.469,-0.730
4204,74826.672,-105.07614586,39.01794483,-15.664,-0.723
4205,74826.859,-105.07614670,39.01794293,-15.859,-0.737
4206,74827.041,-105.07614752,39.01794115,-15.547,-0.749
4207,74827.216,-105.07614831,39.01793963,-16.367,-0.779
4208,74827.378,-105.07614903,39.01793822,-17.344,-0.725
4209,74827.527,-105.07614970,39.01793693,-16.211,-0.654
4210,74827.702,-105.07615049,39.01793541,-20.234,-0.627
4211,74827.865,-105.07615123,39.01793400,-21.211,-0.576
4212,74828.035,-105.07615211,39.01793253,-8.867,-0.752
4213,74828.263,-105.07615389,39.01793056,-8.203,-0.838
4214,74828.474,-105.07615554,39.01792873,-12.188,-0.800
4215,74828.684,-105.07615719,39.01792691,-14.219,-0.794
4216,74828.877,-105.07615870,39.01792524,-15.117,-0.851
4217,74829.096,-105.07616050,39.01792337,-15.977,-0.884
4218,74829.290,-105.07616218,39.01792175,-14.492,-0.896
4219,74829.500,-105.07616400,39.01792000,-14.375,-0.899
4220,74829.694,-105.07616568,39.01791838,-16.172,-0.864
4221,74829.887,-105.07616736,39.01791677,-16.953,-0.849
4222,74830.079,-105.07616898,39.01791507,-17.266,-0.862
4223,74830.282,-105.07617064,39.01791311,-16.719,-0.847
4224,74830.454,-105.07617204,39.01791144,-16.445,-0.787
4225,74830.641,-105.07617357,39.01790964,-15.234,-0.799
4226,74830.829,-105.07617510,39.01790782,-16.133,-0.822
4227,74831.032,-105.07617678,39.01790586,-16.562,-0.789
4228,74831.222,-105.07617839,39.01790409,-15.508,-0.793
4229,74831.413,-105.07618001,39.01790231,-15.703,-0.801
4230,74831.603,-105.07618163,39.01790054,-15.000,-0.803
4231,74831.794,-105.07618325,39.01789876,-14.258,-0.875
4232,74831.984,-105.07618486,39.01789698,-16.055,-0.884
4233,74832.153,-105.07618610,39.01789523,-16.367,-0.837
4234,74832.333,-105.07618739,39.01789333,-16.445,-0.836
4235,74832.500,-105.07618858,39.01789159,-16.328,-0.855
4236,74832.667,-105.07618978,39.01788983,-15.742,-0.803
4237,74832.833,-105.07619097,39.01788809,-15.273,-0.818
4238,74833.000,-105.07619217,39.01788633,-15.586,-0.832
4239,74833.214,-105.07619388,39.01788434,-16.836,-0.767
4240,74833.429,-105.07619560,39.01788233,-16.641,-0.749
4241,74833.661,-105.07619745,39.01788017,-16.758,-0.803
4242,74833.874,-105.07619916,39.01787817,-16.211,-0.801
4243,74834.079,-105.07620097,39.01787634,-14.805,-0.770
4244,74834.269,-105.07620290,39.01787476,-14.727,-0.758
4245,74834.477,-105.07620501,39.01787303,-16.328,-0.744
4246,74834.650,-105.07620678,39.01787158,-16.836,-0.735
4247,74834.841,-105.07620872,39.01786999,-16.367,-0.763
4248,74835.031,-105.07621054,39.01786842,-15.703,-0.766
4249,74835.231,-105.07621191,39.01786678,-13.867,-0.764
4250,74835.415,-105.07621317,39.01786527,-13.672,-0.811
4251,74835.615,-105.07621454,39.01786364,-15.195,-0.771
4252,74835.800,-105.07621580,39.01786213,-16.250,-0.726
4253,74835.969,-105.07621696,39.01786075,-15.742,-0.785
4254,74836.156,-105.07621802,39.01785928,-15.352,-0.818
4255,74836.359,-105.07621914,39.01785769,-12.891,-0.763
4256,74836.547,-105.07622018,39.01785622,-11.602,-0.802
4257,74836.734,-105.07622120,39.01785475,-12.422,-0.780
4258,74836.937,-105.07622232,39.01785316,-14.414,-0.701
4259,74917.016,-105.07624259,39.01787527,-13.359,-0.856
4260,74917.213,-105.07624164,39.01787662,-13.633,-0.872
4261,74917.409,-105.07624069,39.01787796,-12.383,-0.898
4262,74917.622,-105.07623966,39.01787942,-11.250,-0.936
4263,74917.820,-105.07623871,39.01788077,-14.883,-0.927
4264,74918.014,-105.07623771,39.01788212,-19.453,-0.840
4265,74918.194,-105.07623622,39.01788368,-17.305,-0.854
4266,74918.372,-105.07623473,39.01788523,-15.117,-0.794
4267,74918.552,-105.07623323,39.01788678,-15.898,-0.782
4268,74918.731,-105.07623174,39.01788833,-14.688,-0.788
4269,74918.910,-105.07623025,39.01788989,-15.664,-0.727
4270,74919.113,-105.07622860,39.01789162,-15.469,-0.683
4271,74919.307,-105.07622705,39.01789327,-15.039,-0.739
4272,74919.517,-105.07622537,39.01789506,-14.492,-0.740
4273,74919.710,-105.07622382,39.01789670,-14.414,-0.828
4274,74919.887,-105.07622240,39.01789821,-14.727,-0.871
4275,74920.095,-105.07622080,39.01789996,-15.859,-0.829
4276,74920.286,-105.07621940,39.01790155,-15.156,-0.820
4277,74920.476,-105.07621801,39.01790313,-15.000,-0.806
4278,74920.667,-105.07621661,39.01790473,-15.117,-0.804
4279,74920.857,-105.07621522,39.01790631,-13.867,-0.874
4280,74921.059,-105.07621380,39.01790816,-14.062,-0.874
4281,74921.239,-105.07621269,39.01791017,-14.375,-0.805
4282,74921.403,-105.07621168,39.01791200,-14.688,-0.849
4283,74921.597,-105.07621049,39.01791417,-14.453,-0.821
4284,74921.776,-105.07620938,39.01791616,-14.883,-0.793
4285,74921.955,-105.07620828,39.01791817,-14.531,-0.844
4286,74922.166,-105.07620661,39.01792033,-15.508,-0.878
4287,74922.366,-105.07620495,39.01792233,-15.781,-0.884
4288,74922.567,-105.07620328,39.01792433,-15.586,-0.924
4289,74922.750,-105.07620175,39.01792617,-14.727,-0.857
4290,74922.967,-105.07619994,39.01792834,-15.391,-0.877
4291,74923.154,-105.07619880,39.01793059,-15.078,-0.897
4292,74923.339,-105.07619775,39.01793290,-15.586,-0.851
4293,74923.538,-105.07619662,39.01793540,-15.234,-0.835
4294,74923.723,-105.07619557,39.01793771,-15.117,-0.822
4295,74923.907,-105.07619452,39.01794001,-14.766,-0.809
4296,74924.093,-105.07619329,39.01794209,-12.305,-0.846
4297,74924.277,-105.07619188,39.01794394,-14.414,-0.861
4298,74924.462,-105.07619046,39.01794579,-14.922,-0.832
4299,74924.646,-105.07618904,39.01794763,-15.039,-0.853
4300,74924.846,-105.07618751,39.01794963,-14.922,-0.829
4301,74925.032,-105.07618608,39.01795140,-16.719,-0.858
4302,74925.222,-105.07618463,39.01795280,-14.961,-0.888
4303,74925.413,-105.07618317,39.01795420,-15.781,-0.869
4304,74925.603,-105.07618171,39.01795559,-15.469,-0.807
4305,74925.794,-105.07618025,39.01795699,-15.117,-0.834
4306,74925.984,-105.07617879,39.01795838,-13.984,-0.784
4307,74926.172,-105.07617718,39.01795990,-14.062,-0.845
4308,74926.375,-105.07617542,39.01796156,-14.531,-0.866
4309,74926.562,-105.07617380,39.01796309,-15.859,-0.849
4310,74926.750,-105.07617217,39.01796462,-15.469,-0.851
4311,74926.937,-105.07617055,39.01796615,-15.898,-0.826
4312,74927.125,-105.07616927,39.01796773,-16.523,-0.734
4313,74927.312,-105.07616818,39.01796932,-17.031,-0.759
4314,74927.500,-105.07616708,39.01797092,-16.992,-0.762
4315,74927.703,-105.07616590,39.01797264,-16.641,-0.742
4316,74927.890,-105.07616481,39.01797423,-14.727,-0.760
4317,74928.078,-105.07616358,39.01797578,-14.648,-0.733
4318,74928.265,-105.07616218,39.01797724,-15.781,-0.707
4319,74928.453,-105.07616077,39.01797872,-15.078,-0.776
4320,74928.640,-105.07615937,39.01798018,-16.250,-0.791
4321,74928.828,-105.07615796,39.01798165,-16.758,-0.767
4322,74929.031,-105.07615642,39.01798327,-15.898,-0.766
4323,74929.216,-105.07615494,39.01798491,-16.172,-0.712
4324,74929.416,-105.07615334,39.01798667,-17.188,-0.745
4325,74929.600,-105.07615187,39.01798830,-15.742,-0.813
4326,74929.769,-105.07615051,39.01798980,-16.836,-0.784
4327,74929.955,-105.07614903,39.01799143,-16.680,-0.718
4328,74930.157,-105.07614736,39.01799338,-16.328,-0.739
4329,74930.344,-105.07614580,39.01799522,-16.172,-0.715
4330,74930.532,-105.07614423,39.01799706,-17.070,-0.757
4331,74930.735,-105.07614254,39.01799906,-16.289,-0.776
4332,74930.922,-105.07614098,39.01800090,-17.031,-0.758
4333,74931.095,-105.07613949,39.01800259,-16.055,-0.743
4334,74931.286,-105.07613780,39.01800443,-16.055,-0.758
4335,74931.476,-105.07613613,39.01800627,-16.602,-0.759
4336,74931.682,-105.07613431,39.01800826,-16.680,-0.848
4337,74931.873,-105.07613262,39.01801011,-15.625,-0.843
4338,74932.078,-105.07613073,39.01801196,-15.078,-0.772
4339,74932.265,-105.07612889,39.01801345,-13.945,-0.732
4340,74932.453,-105.07612705,39.01801496,-14.336,-0.716
4341,74932.640,-105.07612521,39.01801645,-15.586,-0.740
4342,74932.812,-105.07612352,39.01801783,-14.297,-0.801
4343,74933.015,-105.07612156,39.01801945,-16.055,-0.803
4344,74933.203,-105.07612025,39.01802096,-16.719,-0.788
4345,74933.390,-105.07611894,39.01802245,-16.367,-0.820
4346,74933.594,-105.07611751,39.01802409,-15.781,-0.780
4347,74933.781,-105.07611620,39.01802558,-15.430,-0.785
4348,74933.953,-105.07611500,39.01802696,-14.453,-0.784
4349,74934.156,-105.07611316,39.01802882,-16.523,-0.746
4350,74934.344,-105.07611134,39.01803060,-15.625,-0.704
4351,74934.531,-105.07610953,39.01803238,-15.469,-0.737
4352,74934.734,-105.07610757,39.01803431,-16.289,-0.696
4353,74934.922,-105.07610575,39.01803609,-16.914,-0.742
4354,74935.109,-105.07610424,39.01803798,-16.602,-0.775
4355,74935.281,-105.07610303,39.01803978,-18.047,-0.684
4356,74935.484,-105.07610161,39.01804192,-16.016,-0.664
4357,74935.672,-105.07610030,39.01804389,-15.625,-0.699
4358,74935.859,-105.07609899,39.01804585,-17.148,-0.655
4359,74936.062,-105.07609788,39.01804805,-16.953,-0.697
4360,74936.250,-105.07609750,39.01805021,-16.367,-0.682
4361,74936.437,-105.07609713,39.01805236,-16.484,-0.630
4362,74936.640,-105.07609672,39.01805469,-13.555,-0.615
4363,74936.812,-105.07609638,39.01805667,-14.102,-0.652
4364,74937.000,-105.07609600,39.01805883,-14.062,-0.681
4365,74937.181,-105.07609500,39.01806074,-14.102,-0.785
4366,74937.378,-105.07609392,39.01806281,-15.781,-0.808
4367,74937.561,-105.07609292,39.01806472,-16.289,-0.740
4368,74937.742,-105.07609192,39.01806662,-15.430,-0.727
4369,74937.940,-105.07609083,39.01806870,-15.898,-0.690
4370,74938.094,-105.07608997,39.01807024,-16.719,-0.710
4371,74938.297,-105.07608882,39.01807220,-15.117,-0.753
4372,74938.484,-105.07608776,39.01807401,-16.055,-0.751
4373,74938.688,-105.07608660,39.01807598,-16.094,-0.706
4374,74938.875,-105.07608554,39.01807779,-16.211,-0.691
4375,74939.065,-105.07608441,39.01807964,-16.484,-0.632
4376,74939.275,-105.07608305,39.01808170,-16.836,-0.702
4377,74939.452,-105.07608190,39.01808344,-16.484,-0.740
4378,74939.645,-105.07608064,39.01808534,-17.500,-0.712
4379,74939.839,-105.07607938,39.01808725,-16.094,-0.698
4380,74940.047,-105.07607795,39.01808927,-15.781,-0.728
4381,74940.234,-105.07607642,39.01809102,-16.484,-0.642
4382,74940.422,-105.07607489,39.01809277,-18.047,-0.663
4383,74940.609,-105.07607336,39.01809452,-17.656,-0.687
4384,74940.812,-105.07607170,39.01809641,-17.852,-0.658
4385,74940.984,-105.07607030,39.01809802,-17.461,-0.702
4386,74941.172,-105.07606885,39.01809997,-16.562,-0.742
4387,74941.375,-105.07606729,39.01810210,-15.039,-0.682
4388,74941.562,-105.07606586,39.01810407,-16.289,-0.778
4389,74941.750,-105.07606442,39.01810604,-16.602,-0.812
4390,74941.937,-105.07606298,39.01810801,-17.383,-0.815
4391,74942.140,-105.07606089,39.01810993,-16.836,-0.844
4392,74942.312,-105.07605891,39.01811147,-16.719,-0.861
4393,74942.500,-105.07605675,39.01811317,-16.992,-0.808
4394,74942.703,-105.07605442,39.01811499,-15.547,-0.834
4395,74942.890,-105.07605227,39.01811668,-15.000,-0.802
4396,74943.078,-105.07605035,39.01811864,-14.492,-0.727
4397,74943.281,-105.07604866,39.01812118,-14.180,-0.725
4398,74943.469,-105.07604709,39.01812353,-14.766,-0.733
4399,74943.640,-105.07604567,39.01812567,-14.844,-0.752
4400,74943.844,-105.07604397,39.01812822,-14.219,-0.826
4401,74944.031,-105.07604237,39.01813047,-15.586,-0.849
4402,74944.219,-105.07604059,39.01813232,-16.211,-0.845
4403,74944.422,-105.07603866,39.01813432,-16.133,-0.874
4404,74944.609,-105.07603688,39.01813616,-15.156,-0.784
4405,74944.797,-105.07603510,39.01813800,-16.211,-0.790
4406,74944.984,-105.07603332,39.01813984,-15.117,-0.796
4407,74945.156,-105.07603166,39.01814130,-16.797,-0.743
4408,74945.359,-105.07602970,39.01814299,-17.148,-0.676
4409,74945.547,-105.07602788,39.01814456,-17.031,-0.709
4410,74945.734,-105.07602607,39.01814612,-16.953,-0.673
4411,74945.937,-105.07602411,39.01814781,-16.562,-0.730
4412,74946.125,-105.07602248,39.01814919,-16.562,-0.775
4413,74946.312,-105.07602095,39.01815047,-17.578,-0.740
4414,74946.500,-105.07601942,39.01815175,-17.617,-0.724
4415,74946.687,-105.07601789,39.01815303,-17.188,-0.739
4416,74946.875,-105.07601635,39.01815431,-17.578,-0.692
4417,74947.062,-105.07601511,39.01815564,-17.461,-0.752
4418,74947.250,-105.07601442,39.01815708,-16.445,-0.745
4419,74947.453,-105.07601367,39.01815864,-17.070,-0.665
4420,74947.640,-105.07601299,39.01816007,-16.406,-0.677
4421,74947.844,-105.07601224,39.01816164,-16.328,-0.671
4422,74948.000,-105.07601167,39.01816283,-14.648,-0.651
4423,74948.200,-105.07601083,39.01816373,-14.883,-0.773
4424,74948.384,-105.07601007,39.01816456,-14.219,-0.824
4425,74948.585,-105.07600923,39.01816547,-15.664,-0.813
4426,74948.769,-105.07600846,39.01816630,-14.922,-0.805
4427,74948.955,-105.07600769,39.01816713,-15.547,-0.786
4428,74949.159,-105.07600654,39.01816858,-16.094,-0.746
4429,74949.334,-105.07600550,39.01816995,-16.016,-0.833
4430,74949.524,-105.07600436,39.01817144,-15.977,-0.857
4431,74949.715,-105.07600321,39.01817293,-16.367,-0.771
4432,74949.921,-105.07600198,39.01817455,-13.516,-0.715
4433,74950.109,-105.07599997,39.01817593,-14.258,-0.736
4434,74950.297,-105.07599734,39.01817725,-14.766,-0.710
4435,74950.500,-105.07599450,39.01817867,-15.195,-0.790
4436,74950.672,-105.07599209,39.01817987,-16.367,-0.836
4437,74950.859,-105.07598947,39.01818118,-17.500,-0.772
4438,74951.047,-105.07598708,39.01818252,-15.938,-0.712
4439,74951.250,-105.07598525,39.01818404,-15.781,-0.702
4440,74951.437,-105.07598357,39.01818544,-16.055,-0.624
4441,74951.625,-105.07598187,39.01818685,-16.875,-0.677
4442,74951.828,-105.07598005,39.01818838,-15.586,-0.737
4443,74952.015,-105.07597840,39.01818979,-16.367,-0.721
4444,74952.184,-105.07597721,39.01819117,-15.898,-0.709
4445,74952.369,-105.07597591,39.01819268,-16.016,-0.735
4446,74952.554,-105.07597462,39.01819419,-15.703,-0.652
4447,74952.754,-105.07597322,39.01819582,-15.742,-0.725
4448,74952.939,-105.07597193,39.01819733,-14.648,-0.747
4449,74953.127,-105.07597084,39.01819870,-11.992,-0.669
4450,74953.318,-105.07596986,39.01820000,-13.164,-0.701
4451,74953.508,-105.07596888,39.01820130,-13.711,-0.686
4452,74953.698,-105.07596789,39.01820261,-14.141,-0.706
4453,74953.905,-105.07596683,39.01820401,-13.555,-0.772
4454,74954.093,-105.07596572,39.01820536,-15.273,-0.784
4455,74954.277,-105.07596449,39.01820674,-14.648,-0.740
4456,74954.477,-105.07596315,39.01820824,-14.141,-0.750
4457,74954.662,-105.07596192,39.01820963,-13.867,-0.684
4458,74954.832,-105.07596079,39.01821090,-14.805,-0.735
4459,74955.016,-105.07595960,39.01821224,-14.727,-0.777
4460,74955.219,-105.07595872,39.01821319,-16.055,-0.752
